ID,Torneo,Tipo_Torneo,Player,Rondas,Equipo,Wins,Losses
NOf-1250,10ToesDownVGC's BoringBuck$ #1 $310 Prize Pool,No-Oficial,westyliam,https://play.limitlesstcg.com/api/tournaments/65aa466cf6974305e4cc2e62/pairings,"[{'id': 'roaring-moon', 'name': 'Roaring Moon', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Knock Off', 'Acrobatics', 'Protect', 'Dragon Dance'], 'tera': 'Flying'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Sitrus Berry', 'ability': 'Intimidate', 'attacks': ['Parting Shot', 'Flare Blitz', 'Fake Out', 'Will-O-Wisp'], 'tera': 'Ghost'}, {'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Rocky Helmet', 'ability': 'Regenerator', 'attacks': ['Spore', 'Rage Powder', 'Protect', 'Pollen Puff'], 'tera': 'Fairy'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Dazzling Gleam', 'Shadow Ball', 'Moonblast', 'Perish Song'], 'tera': 'Fairy'}, {'id': 'ogerpon-wellspring', 'name': 'Wellspring Mask Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Horn Leech', 'Follow Me', 'Spiky Shield'], 'tera': 'Water'}, {'id': 'raging-bolt', 'name': 'Raging Bolt', 'item': 'Assault Vest', 'ability': 'Protosynthesis', 'attacks': ['Thunderclap', 'Thunderbolt', 'Draco Meteor', 'Snarl'], 'tera': 'Fairy'}]",0,2
NOf-1251,10ToesDownVGC's BoringBuck$ #1 $310 Prize Pool,No-Oficial,jontra,https://play.limitlesstcg.com/api/tournaments/65aa466cf6974305e4cc2e62/pairings,"[{'id': 'raging-bolt', 'name': 'Raging Bolt', 'item': 'Leftovers', 'ability': 'Protosynthesis', 'attacks': ['Dragon Pulse', 'Thunderclap', 'Calm Mind', 'Protect'], 'tera': 'Fairy'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Fake Out', 'U-turn', 'Wood Hammer', 'Grassy Glide'], 'tera': 'Fire'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Close Combat', 'U-turn', 'Aqua Jet'], 'tera': 'Water'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Sitrus Berry', 'ability': 'Intimidate', 'attacks': ['Fake Out', 'Parting Shot', 'Will-O-Wisp', 'Flare Blitz'], 'tera': 'Ghost'}, {'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Earth Power', 'Protect', 'Sludge Bomb', 'Substitute'], 'tera': 'Steel'}, {'id': 'ogerpon-hearthflame', 'name': 'Hearthflame Mask Ogerpon', 'item': 'Hearthflame Mask', 'ability': 'Mold Breaker', 'attacks': ['Ivy Cudgel', 'Grassy Glide', 'Encore', 'Spiky Shield'], 'tera': 'Fire'}]",0,2
NOf-1252,10ToesDownVGC's BoringBuck$ #1 $310 Prize Pool,No-Oficial,torevgc,https://play.limitlesstcg.com/api/tournaments/65aa466cf6974305e4cc2e62/pairings,"[{'id': 'incineroar', 'name': 'Incineroar', 'item': 'Safety Goggles', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'Will-O-Wisp', 'Parting Shot', 'Fake Out'], 'tera': 'Ghost'}, {'id': 'raging-bolt', 'name': 'Raging Bolt', 'item': 'Leftovers', 'ability': 'Protosynthesis', 'attacks': ['Thunderclap', 'Dragon Pulse', 'Calm Mind', 'Protect'], 'tera': 'Fairy'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Close Combat', 'Aqua Jet', 'U-turn'], 'tera': 'Fire'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Grassy Glide', 'Wood Hammer', 'High Horsepower', 'Fake Out'], 'tera': 'Fire'}, {'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Sitrus Berry', 'ability': 'Regenerator', 'attacks': ['Sludge Bomb', 'Rage Powder', 'Spore', 'Protect'], 'tera': 'Water'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Dazzling Gleam', 'Shadow Ball', 'Power Gem'], 'tera': 'Fairy'}]",0,3
NOf-1253,HIMMY BURNT GLIZZY TOUR #29 (100$ FOR 1ST),No-Oficial,wilfire70,https://play.limitlesstcg.com/api/tournaments/6601700561164605cc78dca5/pairings,"[{'id': 'dondozo', 'name': 'Dondozo', 'item': 'Leftovers', 'ability': 'Oblivious', 'attacks': ['Wave Crash', 'Heavy Slam', 'Yawn', 'Protect'], 'tera': 'Fairy'}, {'id': 'ting-lu', 'name': 'Ting-Lu', 'item': 'Rocky Helmet', 'ability': 'Vessel of Ruin', 'attacks': ['Body Press', 'Sand Tomb', 'Ruination', 'Protect'], 'tera': 'Poison'}, {'id': 'gouging-fire', 'name': 'Gouging Fire', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Breaking Swipe', 'Heat Crash', 'Howl', 'Burning Bulwark'], 'tera': 'Fairy'}, {'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Icicle Crash', 'Sacred Sword', 'Protect', 'Sucker Punch'], 'tera': 'Stellar'}, {'id': 'dragonite', 'name': 'Dragonite', 'item': 'Loaded Dice', 'ability': 'Inner Focus', 'attacks': ['Extreme Speed', 'Scale Shot', 'Protect', 'Iron Head'], 'tera': 'Steel'}, {'id': 'glimmora', 'name': 'Glimmora', 'item': 'Sitrus Berry', 'ability': 'Corrosion', 'attacks': ['Toxic Spikes', 'Mortal Spin', 'Power Gem', 'Spiky Shield'], 'tera': 'Grass'}]",11,2
NOf-1254,HIMMY BURNT GLIZZY TOUR #29 (100$ FOR 1ST),No-Oficial,snaf2,https://play.limitlesstcg.com/api/tournaments/6601700561164605cc78dca5/pairings,"[{'id': 'gholdengo', 'name': 'Gholdengo', 'item': 'Leftovers', 'ability': 'Good as Gold', 'attacks': ['Make It Rain', 'Shadow Ball', 'Nasty Plot', 'Protect'], 'tera': 'Dragon'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Fake Out', 'Wood Hammer', 'Knock Off', 'Grassy Glide'], 'tera': 'Fire'}, {'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Sitrus Berry', 'ability': 'Regenerator', 'attacks': ['Spore', 'Pollen Puff', 'Rage Powder', 'Protect'], 'tera': 'Water'}, {'id': 'arcanine-hisui', 'name': 'Hisuian Arcanine', 'item': 'Choice Band', 'ability': 'Intimidate', 'attacks': ['Extreme Speed', 'Rock Slide', 'Flare Blitz', 'Head Smash'], 'tera': 'Normal'}, {'id': 'ninetales-alola', 'name': 'Alolan Ninetales', 'item': 'Light Clay', 'ability': 'Snow Warning', 'attacks': ['Blizzard', 'Moonblast', 'Aurora Veil', 'Freeze-Dry'], 'tera': 'Ghost'}, {'id': 'iron-bundle', 'name': 'Iron Bundle', 'item': 'Booster Energy', 'ability': 'Quark Drive', 'attacks': ['Icy Wind', 'Protect', 'Freeze-Dry', 'Hydro Pump'], 'tera': 'Ice'}]",10,3
NOf-1255,HIMMY BURNT GLIZZY TOUR #29 (100$ FOR 1ST),No-Oficial,danielacorn,https://play.limitlesstcg.com/api/tournaments/6601700561164605cc78dca5/pairings,"[{'id': 'cresselia', 'name': 'Cresselia', 'item': 'Mental Herb', 'ability': 'Levitate', 'attacks': ['Moonblast', 'Trick Room', 'Lunar Blessing', 'Protect'], 'tera': 'Fire'}, {'id': 'ursaluna', 'name': 'Ursaluna', 'item': 'Flame Orb', 'ability': 'Guts', 'attacks': ['Facade', 'Earthquake', 'Swords Dance', 'Protect'], 'tera': 'Dragon'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Dazzling Gleam', 'Shadow Ball', 'Psyshock'], 'tera': 'Fairy'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Assault Vest', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Aqua Jet', 'Close Combat', 'Ice Spinner'], 'tera': 'Grass'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Sitrus Berry', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'Knock Off', 'Fake Out', 'Parting Shot'], 'tera': 'Grass'}, {'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Rocky Helmet', 'ability': 'Regenerator', 'attacks': ['Protect', 'Rage Powder', 'Pollen Puff', 'Spore'], 'tera': 'Fairy'}]",9,3
NOf-1256,HIMMY BURNT GLIZZY TOUR #29 (100$ FOR 1ST),No-Oficial,robeson64,https://play.limitlesstcg.com/api/tournaments/6601700561164605cc78dca5/pairings,"[{'id': 'indeedee-f', 'name': 'Indeedee ♀', 'item': 'Rocky Helmet', 'ability': 'Psychic Surge', 'attacks': ['Dazzling Gleam', 'Follow Me', 'Helping Hand', 'Trick Room'], 'tera': 'Fairy'}, {'id': 'hatterene', 'name': 'Hatterene', 'item': 'Life Orb', 'ability': 'Magic Bounce', 'attacks': ['Protect', 'Expanding Force', 'Dazzling Gleam', 'Trick Room'], 'tera': 'Fire'}, {'id': 'ursaluna', 'name': 'Ursaluna', 'item': 'Flame Orb', 'ability': 'Guts', 'attacks': ['Protect', 'Headlong Rush', 'Facade', 'Earthquake'], 'tera': 'Normal'}, {'id': 'torkoal', 'name': 'Torkoal', 'item': 'Charcoal', 'ability': 'Drought', 'attacks': ['Protect', 'Heat Wave', 'Earth Power', 'Eruption'], 'tera': 'Fire'}, {'id': 'lilligant-hisui', 'name': 'Hisuian Lilligant', 'item': 'Focus Sash', 'ability': 'Chlorophyll', 'attacks': ['Close Combat', 'Solar Blade', 'After You', 'Sleep Powder'], 'tera': 'Ghost'}, {'id': 'gallade', 'name': 'Gallade', 'item': 'Clear Amulet', 'ability': 'Sharpness', 'attacks': ['Trick Room', 'Wide Guard', 'Psycho Cut', 'Sacred Sword'], 'tera': 'Grass'}]",9,3
NOf-1257,HIMMY BURNT GLIZZY TOUR #29 (100$ FOR 1ST),No-Oficial,pabloea,https://play.limitlesstcg.com/api/tournaments/6601700561164605cc78dca5/pairings,"[{'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Rocky Helmet', 'ability': 'Regenerator', 'attacks': ['Protect', 'Rage Powder', 'Spore', 'Pollen Puff'], 'tera': 'Water'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Safety Goggles', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'Knock Off', 'Fake Out', 'Parting Shot'], 'tera': 'Ghost'}, {'id': 'porygon2', 'name': 'Porygon2', 'item': 'Eviolite', 'ability': 'Download', 'attacks': ['Trick Room', 'Tera Blast', 'Ice Beam', 'Recover'], 'tera': 'Poison'}, {'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Protect', 'Substitute', 'Earth Power', 'Sludge Bomb'], 'tera': 'Steel'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Fairy Feather', 'ability': 'Protosynthesis', 'attacks': ['Dazzling Gleam', 'Moonblast', 'Shadow Ball', 'Protect'], 'tera': 'Fairy'}, {'id': 'roaring-moon', 'name': 'Roaring Moon', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Dragon Dance', 'Acrobatics', 'Knock Off', 'Protect'], 'tera': 'Flying'}]",8,3
NOf-1258,HIMMY BURNT GLIZZY TOUR #29 (100$ FOR 1ST),No-Oficial,okira,https://play.limitlesstcg.com/api/tournaments/6601700561164605cc78dca5/pairings,"[{'id': 'gouging-fire', 'name': 'Gouging Fire', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Heat Crash', 'Snarl', 'Burning Bulwark', 'Breaking Swipe'], 'tera': 'Fairy'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Rocky Helmet', 'ability': 'Prankster', 'attacks': ['Bleakwind Storm', 'Taunt', 'Tailwind', 'Protect'], 'tera': 'Steel'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Focus Sash', 'ability': 'Protosynthesis', 'attacks': ['Shadow Ball', 'Icy Wind', 'Protect', 'Moonblast'], 'tera': 'Stellar'}, {'id': 'ogerpon-wellspring', 'name': 'Wellspring Mask Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Wood Hammer', 'Spiky Shield', 'Follow Me'], 'tera': 'Water'}, {'id': 'urshifu', 'name': 'Urshifu', 'item': 'Black Glasses', 'ability': 'Unseen Fist', 'attacks': ['Wicked Blow', 'Close Combat', 'Protect', 'Sucker Punch'], 'tera': 'Poison'}, {'id': 'glimmora', 'name': 'Glimmora', 'item': 'Power Herb', 'ability': 'Toxic Debris', 'attacks': ['Meteor Beam', 'Sludge Bomb', 'Spiky Shield', 'Earth Power'], 'tera': 'Grass'}]",8,3
NOf-1259,HIMMY BURNT GLIZZY TOUR #29 (100$ FOR 1ST),No-Oficial,staraptor44,https://play.limitlesstcg.com/api/tournaments/6601700561164605cc78dca5/pairings,"[{'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Dazzling Gleam', 'Moonblast', 'Shadow Ball', 'Power Gem'], 'tera': 'Grass'}, {'id': 'raging-bolt', 'name': 'Raging Bolt', 'item': 'Leftovers', 'ability': 'Protosynthesis', 'attacks': ['Dragon Pulse', 'Thunderclap', 'Calm Mind', 'Protect'], 'tera': 'Fairy'}, {'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Sitrus Berry', 'ability': 'Regenerator', 'attacks': ['Spore', 'Sludge Bomb', 'Protect', 'Rage Powder'], 'tera': 'Water'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Aqua Jet', 'U-turn', 'Close Combat'], 'tera': 'Fire'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Grassy Glide', 'Wood Hammer', 'Fake Out', 'High Horsepower'], 'tera': 'Fire'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Shuca Berry', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'Knock Off', 'Parting Shot', 'Fake Out'], 'tera': 'Ghost'}]",8,3
NOf-1260,HIMMY BURNT GLIZZY TOUR #29 (100$ FOR 1ST),No-Oficial,patcon5,https://play.limitlesstcg.com/api/tournaments/6601700561164605cc78dca5/pairings,"[{'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Protect', 'Icicle Crash', 'Sucker Punch', 'Sacred Sword'], 'tera': 'Stellar'}, {'id': 'dragonite', 'name': 'Dragonite', 'item': 'Choice Band', 'ability': 'Inner Focus', 'attacks': ['Extreme Speed', 'Aerial Ace', 'Stomping Tantrum', 'Outrage'], 'tera': 'Normal'}, {'id': 'entei', 'name': 'Entei', 'item': 'Assault Vest', 'ability': 'Inner Focus', 'attacks': ['Sacred Fire', 'Extreme Speed', 'Stomping Tantrum', 'Snarl'], 'tera': 'Grass'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Close Combat', 'Aqua Jet', 'U-turn'], 'tera': 'Water'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Clear Amulet', 'ability': 'Grassy Surge', 'attacks': ['Wood Hammer', 'Grassy Glide', 'Taunt', 'Fake Out'], 'tera': 'Poison'}, {'id': 'farigiraf', 'name': 'Farigiraf', 'item': 'Sitrus Berry', 'ability': 'Armor Tail', 'attacks': ['Psychic', 'Dazzling Gleam', 'Helping Hand', 'Trick Room'], 'tera': 'Fairy'}]",8,3
NOf-1261,HIMMY BURNT GLIZZY TOUR #29 (100$ FOR 1ST),No-Oficial,joeux9,https://play.limitlesstcg.com/api/tournaments/6601700561164605cc78dca5/pairings,"[{'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Ice Spinner', 'Sucker Punch', 'Sacred Sword', 'Protect'], 'tera': 'Ghost'}, {'id': 'kingambit', 'name': 'Kingambit', 'item': 'Black Glasses', 'ability': 'Defiant', 'attacks': ['Iron Head', 'Kowtow Cleave', 'Sucker Punch', 'Protect'], 'tera': 'Dragon'}, {'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Earth Power', 'Sludge Bomb', 'Imprison', 'Protect'], 'tera': 'Poison'}, {'id': 'gouging-fire', 'name': 'Gouging Fire', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Heat Crash', 'Breaking Swipe', 'Howl', 'Burning Bulwark'], 'tera': 'Fairy'}, {'id': 'ogerpon-wellspring', 'name': 'Wellspring Mask Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Horn Leech', 'Follow Me', 'Spiky Shield'], 'tera': 'Water'}, {'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Sitrus Berry', 'ability': 'Regenerator', 'attacks': ['Grass Knot', 'Pollen Puff', 'Rage Powder', 'Spore'], 'tera': 'Fairy'}]",9,1
NOf-1262,HIMMY BURNT GLIZZY TOUR #29 (100$ FOR 1ST),No-Oficial,generalledger,https://play.limitlesstcg.com/api/tournaments/6601700561164605cc78dca5/pairings,"[{'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Dazzling Gleam', 'Moonblast', 'Shadow Ball', 'Protect'], 'tera': 'Fairy'}, {'id': 'ogerpon-wellspring', 'name': 'Wellspring Mask Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Horn Leech', 'Follow Me', 'Spiky Shield'], 'tera': 'Water'}, {'id': 'porygon2', 'name': 'Porygon2', 'item': 'Eviolite', 'ability': 'Download', 'attacks': ['Tera Blast', 'Eerie Impulse', 'Recover', 'Trick Room'], 'tera': 'Flying'}, {'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Sitrus Berry', 'ability': 'Regenerator', 'attacks': ['Pollen Puff', 'Spore', 'Rage Powder', 'Protect'], 'tera': 'Fairy'}, {'id': 'ursaluna', 'name': 'Ursaluna', 'item': 'Flame Orb', 'ability': 'Guts', 'attacks': ['Facade', 'Headlong Rush', 'Swords Dance', 'Protect'], 'tera': 'Ghost'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Safety Goggles', 'ability': 'Intimidate', 'attacks': ['Fake Out', 'Flare Blitz', 'Knock Off', 'Parting Shot'], 'tera': 'Ghost'}]",8,2
NOf-1263,HIMMY BURNT GLIZZY TOUR #29 (100$ FOR 1ST),No-Oficial,rayquazakingdom,https://play.limitlesstcg.com/api/tournaments/6601700561164605cc78dca5/pairings,"[{'id': 'gouging-fire', 'name': 'Gouging Fire', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Heat Crash', 'Breaking Swipe', 'Howl', 'Burning Bulwark'], 'tera': 'Fairy'}, {'id': 'ogerpon', 'name': 'Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Horn Leech', 'Follow Me', 'Spiky Shield'], 'tera': 'Water'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Miracle Seed', 'ability': 'Grassy Surge', 'attacks': ['Wood Hammer', 'Grassy Glide', 'U-turn', 'Fake Out'], 'tera': 'Fire'}, {'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Icicle Crash', 'Sucker Punch', 'Sacred Sword', 'Protect'], 'tera': 'Stellar'}, {'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Earth Power', 'Sludge Bomb', 'Substitute', 'Protect'], 'tera': 'Poison'}, {'id': 'kingambit', 'name': 'Kingambit', 'item': 'Assault Vest', 'ability': 'Defiant', 'attacks': ['Kowtow Cleave', 'Iron Head', 'Sucker Punch', 'Low Kick'], 'tera': 'Fairy'}]",8,2
NOf-1264,HIMMY BURNT GLIZZY TOUR #29 (100$ FOR 1ST),No-Oficial,samubl,https://play.limitlesstcg.com/api/tournaments/6601700561164605cc78dca5/pairings,"[{'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Sitrus Berry', 'ability': 'Regenerator', 'attacks': ['Spore', 'Rage Powder', 'Sludge Bomb', 'Protect'], 'tera': 'Fairy'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Safety Goggles', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'Knock Off', 'Parting Shot', 'Fake Out'], 'tera': 'Ghost'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Close Combat', 'Aqua Jet', 'U-turn'], 'tera': 'Fire'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Wood Hammer', 'Grassy Glide', 'Fake Out', 'High Horsepower'], 'tera': 'Fire'}, {'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Icicle Crash', 'Sacred Sword', 'Sucker Punch', 'Protect'], 'tera': 'Stellar'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Dazzling Gleam', 'Shadow Ball', 'Protect'], 'tera': 'Fairy'}]",8,2
NOf-1265,HIMMY BURNT GLIZZY TOUR #29 (100$ FOR 1ST),No-Oficial,silverdragon550,https://play.limitlesstcg.com/api/tournaments/6601700561164605cc78dca5/pairings,"[{'id': 'basculegion', 'name': 'Basculegion', 'item': 'Life Orb', 'ability': 'Swift Swim', 'attacks': ['Wave Crash', 'Last Respects', 'Aqua Jet', 'Protect'], 'tera': 'Water'}, {'id': 'pelipper', 'name': 'Pelipper', 'item': 'Rocky Helmet', 'ability': 'Drizzle', 'attacks': ['Hurricane', 'Tailwind', 'Protect', 'Weather Ball'], 'tera': 'Flying'}, {'id': 'archaludon', 'name': 'Archaludon', 'item': 'Assault Vest', 'ability': 'Stamina', 'attacks': ['Draco Meteor', 'Flash Cannon', 'Electro Shot', 'Body Press'], 'tera': 'Fairy'}, {'id': 'gholdengo', 'name': 'Gholdengo', 'item': 'Metal Coat', 'ability': 'Good as Gold', 'attacks': ['Make It Rain', 'Shadow Ball', 'Nasty Plot', 'Protect'], 'tera': 'Dragon'}, {'id': 'ogerpon', 'name': 'Ogerpon', 'item': 'Covert Cloak', 'ability': 'Defiant', 'attacks': ['Ivy Cudgel', 'Superpower', 'Follow Me', 'Spiky Shield'], 'tera': 'Grass'}, {'id': 'arcanine-hisui', 'name': 'Hisuian Arcanine', 'item': 'Choice Band', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'Rock Slide', 'Extreme Speed', 'Tera Blast'], 'tera': 'Fairy'}]",7,3
NOf-1266,HIMMY BURNT GLIZZY TOUR #29 (100$ FOR 1ST),No-Oficial,joao,https://play.limitlesstcg.com/api/tournaments/6601700561164605cc78dca5/pairings,"[{'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Close Combat', 'U-turn', 'Aqua Jet'], 'tera': 'Water'}, {'id': 'gholdengo', 'name': 'Gholdengo', 'item': 'Leftovers', 'ability': 'Good as Gold', 'attacks': ['Make It Rain', 'Shadow Ball', 'Nasty Plot', 'Protect'], 'tera': 'Fairy'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Rocky Helmet', 'ability': 'Prankster', 'attacks': ['Protect', 'Tailwind', 'Rain Dance', 'Bleakwind Storm'], 'tera': 'Steel'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Wood Hammer', 'Grassy Glide', 'U-turn', 'Fake Out'], 'tera': 'Fire'}, {'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Earth Power', 'Protect', 'Sludge Bomb', 'Substitute'], 'tera': 'Poison'}, {'id': 'arcanine-hisui', 'name': 'Hisuian Arcanine', 'item': 'Choice Band', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'Rock Slide', 'Head Smash', 'Extreme Speed'], 'tera': 'Ghost'}]",7,3
NOf-1267,HIMMY BURNT GLIZZY TOUR #29 (100$ FOR 1ST),No-Oficial,guillevdc,https://play.limitlesstcg.com/api/tournaments/6601700561164605cc78dca5/pairings,"[{'id': 'gouging-fire', 'name': 'Gouging Fire', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Heat Crash', 'Breaking Swipe', 'Howl', 'Burning Bulwark'], 'tera': 'Fairy'}, {'id': 'ogerpon-wellspring', 'name': 'Wellspring Mask Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Horn Leech', 'Follow Me', 'Spiky Shield'], 'tera': 'Water'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Wood Hammer', 'Grassy Glide', 'High Horsepower', 'Fake Out'], 'tera': 'Fire'}, {'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Icicle Crash', 'Sucker Punch', 'Sacred Sword', 'Protect'], 'tera': 'Ghost'}, {'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Earth Power', 'Sludge Bomb', 'Substitute', 'Protect'], 'tera': 'Steel'}, {'id': 'zapdos-galar', 'name': 'Galarian Zapdos', 'item': 'Choice Scarf', 'ability': 'Defiant', 'attacks': ['Close Combat', 'Brave Bird', 'U-turn', 'Knock Off'], 'tera': 'Fire'}]",7,3
